TestId,TestDate,EventType,CalvingDate,BirthDate,Parity,DaysInMilk,DailyMilkingYield
2598,2021-08-25,MilkRecording,2020-11-01,2017-12-29,2,297,27.5
2599,2022-02-08,MilkRecording,2022-01-10,2017-12-29,3,29,30.2
2599,2022-03-08,MilkRecording,2022-01-10,2017-12-29,3,57,48.9
2599,2022-04-05,MilkRecording,2022-01-10,2017-12-29,3,85,50.1
2599,2022-05-15,MilkRecording,2022-01-10,2017-12-29,3,125,46.9
2599,2022-05-24,MilkRecording,2022-01-10,2017-12-29,3,134,41.8
2599,2022-06-21,MilkRecording,2022-01-10,2017-12-29,3,162,40.8
2599,2022-07-19,MilkRecording,2022-01-10,2017-12-29,3,190,40.4
2599,2022-07-28,MilkRecording,2022-01-10,2017-12-29,3,199,36.9
2599,2022-08-23,MilkRecording,2022-01-10,2017-12-29,3,225,32
2599,2022-09-20,MilkRecording,2022-01-10,2017-12-29,3,253,30.5
2599,2022-10-18,MilkRecording,2022-01-10,2017-12-29,3,281,28.3
2599,2022-10-23,MilkRecording,2022-01-10,2017-12-29,3,286,26.9
2600,2023-02-13,MilkRecording,2023-01-26,2017-12-29,4,18,57.1
2600,2023-03-12,MilkRecording,2023-01-26,2017-12-29,4,45,61.2
2600,2023-04-11,MilkRecording,2023-01-26,2017-12-29,4,75,56.6
2600,2023-05-09,MilkRecording,2023-01-26,2017-12-29,4,103,53.7
2600,2023-06-05,MilkRecording,2023-01-26,2017-12-29,4,130,48.5
2600,2023-07-03,MilkRecording,2023-01-26,2017-12-29,4,158,35.5
2600,2023-07-31,MilkRecording,2023-01-26,2017-12-29,4,186,40.5
2600,2023-08-28,MilkRecording,2023-01-26,2017-12-29,4,214,31.1
2600,2023-09-25,MilkRecording,2023-01-26,2017-12-29,4,242,30.5
2600,2023-10-23,MilkRecording,2023-01-26,2017-12-29,4,270,23.9
2600,2023-11-20,MilkRecording,2023-01-26,2017-12-29,4,298,23
2606,2022-09-20,MilkRecording,2022-09-02,2018-01-20,4,18,43.1
2606,2022-10-18,MilkRecording,2022-09-02,2018-01-20,4,46,46.2
2606,2022-10-23,MilkRecording,2022-09-02,2018-01-20,4,51,44.6
2606,2022-11-21,MilkRecording,2022-09-02,2018-01-20,4,80,44.5
2606,2022-12-18,MilkRecording,2022-09-02,2018-01-20,4,107,33.8
2606,2023-01-15,MilkRecording,2022-09-02,2018-01-20,4,135,41.6
2606,2023-02-13,MilkRecording,2022-09-02,2018-01-20,4,164,37
2606,2023-03-12,MilkRecording,2022-09-02,2018-01-20,4,191,38
2606,2023-04-11,MilkRecording,2022-09-02,2018-01-20,4,221,34.2
2606,2023-05-09,MilkRecording,2022-09-02,2018-01-20,4,249,32.9
2606,2023-06-05,MilkRecording,2022-09-02,2018-01-20,4,276,30.5
2606,2023-07-03,MilkRecording,2022-09-02,2018-01-20,4,304,30.5
2611,2022-09-20,MilkRecording,2022-09-15,2018-02-07,4,5,23.9
2611,2022-10-18,MilkRecording,2022-09-15,2018-02-07,4,33,41.6
2611,2022-10-23,MilkRecording,2022-09-15,2018-02-07,4,38,41.2
2611,2022-11-21,MilkRecording,2022-09-15,2018-02-07,4,67,36
2611,2022-12-18,MilkRecording,2022-09-15,2018-02-07,4,94,33.9
2611,2023-01-15,MilkRecording,2022-09-15,2018-02-07,4,122,31.5
2611,2023-02-13,MilkRecording,2022-09-15,2018-02-07,4,151,32.8
2611,2023-03-12,MilkRecording,2022-09-15,2018-02-07,4,178,32.1
2611,2023-04-11,MilkRecording,2022-09-15,2018-02-07,4,208,32.7
2611,2023-05-09,MilkRecording,2022-09-15,2018-02-07,4,236,34
2611,2023-06-05,MilkRecording,2022-09-15,2018-02-07,4,263,32.9
2611,2023-07-03,MilkRecording,2022-09-15,2018-02-07,4,291,28.4
2614,2021-02-02,MilkRecording,2021-01-14,2018-02-20,2,19,40
2614,2021-03-02,MilkRecording,2021-01-14,2018-02-20,2,47,44.5
2614,2021-03-30,MilkRecording,2021-01-14,2018-02-20,2,75,40
2614,2021-04-27,MilkRecording,2021-01-14,2018-02-20,2,103,35.4
2614,2021-05-25,MilkRecording,2021-01-14,2018-02-20,2,131,32.2
2614,2021-06-22,MilkRecording,2021-01-14,2018-02-20,2,159,30.1
2614,2021-07-20,MilkRecording,2021-01-14,2018-02-20,2,187,29.3
2614,2021-08-25,MilkRecording,2021-01-14,2018-02-20,2,223,23.3
2614,2021-09-22,MilkRecording,2021-01-14,2018-02-20,2,251,21.8
2614,2021-10-19,MilkRecording,2021-01-14,2018-02-20,2,278,20.7
2616,2023-05-09,MilkRecording,2023-05-02,2018-02-20,4,7,32.7
2616,2023-06-05,MilkRecording,2023-05-02,2018-02-20,4,34,53.6
2616,2023-07-03,MilkRecording,2023-05-02,2018-02-20,4,62,50.9
2616,2023-07-31,MilkRecording,2023-05-02,2018-02-20,4,90,43.8
2616,2023-08-28,MilkRecording,2023-05-02,2018-02-20,4,118,34.7
2616,2023-09-25,MilkRecording,2023-05-02,2018-02-20,4,146,32.9
2616,2023-10-23,MilkRecording,2023-05-02,2018-02-20,4,174,32.8
2616,2023-11-20,MilkRecording,2023-05-02,2018-02-20,4,202,28.4
2616,2023-12-19,MilkRecording,2023-05-02,2018-02-20,4,231,28
2616,2024-01-22,MilkRecording,2023-05-02,2018-02-20,4,265,25.5
2616,2024-02-19,MilkRecording,2023-05-02,2018-02-20,4,293,22.5
2621,2023-02-13,MilkRecording,2023-01-27,2018-03-25,4,17,47.9
2621,2023-03-12,MilkRecording,2023-01-27,2018-03-25,4,44,47.6
2621,2023-04-11,MilkRecording,2023-01-27,2018-03-25,4,74,50
2621,2023-05-09,MilkRecording,2023-01-27,2018-03-25,4,102,41.8
2621,2023-06-05,MilkRecording,2023-01-27,2018-03-25,4,129,39.3
2621,2023-07-03,MilkRecording,2023-01-27,2018-03-25,4,157,35.7
2621,2023-07-31,MilkRecording,2023-01-27,2018-03-25,4,185,31.9
2621,2023-08-28,MilkRecording,2023-01-27,2018-03-25,4,213,27.3
2621,2023-09-25,MilkRecording,2023-01-27,2018-03-25,4,241,27.9
2621,2023-10-23,MilkRecording,2023-01-27,2018-03-25,4,269,23.8
2621,2023-11-20,MilkRecording,2023-01-27,2018-03-25,4,297,18.7
2626,2023-02-13,MilkRecording,2023-01-29,2018-03-28,4,15,46.3
2626,2023-03-12,MilkRecording,2023-01-29,2018-03-28,4,42,50.2
2626,2023-04-11,MilkRecording,2023-01-29,2018-03-28,4,72,49.5
2626,2023-05-09,MilkRecording,2023-01-29,2018-03-28,4,100,47
2626,2023-06-05,MilkRecording,2023-01-29,2018-03-28,4,127,47.4
2626,2023-07-03,MilkRecording,2023-01-29,2018-03-28,4,155,43.7
2626,2023-07-31,MilkRecording,2023-01-29,2018-03-28,4,183,40.7
2626,2023-08-28,MilkRecording,2023-01-29,2018-03-28,4,211,33.4
2626,2023-09-25,MilkRecording,2023-01-29,2018-03-28,4,239,32
2626,2023-10-23,MilkRecording,2023-01-29,2018-03-28,4,267,39.9
2626,2023-11-20,MilkRecording,2023-01-29,2018-03-28,4,295,35.9
2628,2021-07-20,MilkRecording,2021-07-02,2018-04-29,2,18,38.2
2628,2021-08-25,MilkRecording,2021-07-02,2018-04-29,2,54,41.6
2628,2021-09-22,MilkRecording,2021-07-02,2018-04-29,2,82,39.9
2628,2021-10-19,MilkRecording,2021-07-02,2018-04-29,2,109,39.3
2628,2021-11-16,MilkRecording,2021-07-02,2018-04-29,2,137,34.1
2628,2021-12-14,MilkRecording,2021-07-02,2018-04-29,2,165,31.7
2628,2022-01-11,MilkRecording,2021-07-02,2018-04-29,2,193,30.3
2628,2022-02-08,MilkRecording,2021-07-02,2018-04-29,2,221,30.1
2628,2022-03-08,MilkRecording,2021-07-02,2018-04-29,2,249,28.6
2628,2022-04-05,MilkRecording,2021-07-02,2018-04-29,2,277,28
2629,2020-05-26,MilkRecording,2020-04-30,2018-05-10,1,26,32.9
2629,2020-06-23,MilkRecording,2020-04-30,2018-05-10,1,54,38.3
2629,2020-07-21,MilkRecording,2020-04-30,2018-05-10,1,82,39.6
2629,2020-08-18,MilkRecording,2020-04-30,2018-05-10,1,110,35.2
2629,2020-09-15,MilkRecording,2020-04-30,2018-05-10,1,138,35
2629,2020-10-14,MilkRecording,2020-04-30,2018-05-10,1,167,30.3
2629,2020-11-10,MilkRecording,2020-04-30,2018-05-10,1,194,24.9
2629,2020-12-08,MilkRecording,2020-04-30,2018-05-10,1,222,21.3
2629,2021-01-05,MilkRecording,2020-04-30,2018-05-10,1,250,18.4
2629,2021-02-02,MilkRecording,2020-04-30,2018-05-10,1,278,17.8
2631,2022-07-28,MilkRecording,2022-07-25,2018-05-10,3,3,25.5
2631,2022-08-23,MilkRecording,2022-07-25,2018-05-10,3,29,49.1
2631,2022-09-20,MilkRecording,2022-07-25,2018-05-10,3,57,47.9
2631,2022-10-18,MilkRecording,2022-07-25,2018-05-10,3,85,46.8
2631,2022-10-23,MilkRecording,2022-07-25,2018-05-10,3,90,41.5
2631,2022-11-21,MilkRecording,2022-07-25,2018-05-10,3,119,40.8
2631,2022-12-18,MilkRecording,2022-07-25,2018-05-10,3,146,37.9
2631,2023-01-15,MilkRecording,2022-07-25,2018-05-10,3,174,35.9
2631,2023-02-13,MilkRecording,2022-07-25,2018-05-10,3,203,34.3
2631,2023-03-12,MilkRecording,2022-07-25,2018-05-10,3,230,30.5
2631,2023-04-11,MilkRecording,2022-07-25,2018-05-10,3,260,26.6
2631,2023-05-09,MilkRecording,2022-07-25,2018-05-10,3,288,25.4
2641,2023-04-11,MilkRecording,2023-03-30,2018-05-22,4,12,31.9
2641,2023-05-09,MilkRecording,2023-03-30,2018-05-22,4,40,40
2641,2023-06-05,MilkRecording,2023-03-30,2018-05-22,4,67,37.5
2641,2023-07-03,MilkRecording,2023-03-30,2018-05-22,4,95,38
2641,2023-07-31,MilkRecording,2023-03-30,2018-05-22,4,123,34.9
2641,2023-08-28,MilkRecording,2023-03-30,2018-05-22,4,151,33.2
2641,2023-09-25,MilkRecording,2023-03-30,2018-05-22,4,179,26.8
2641,2023-10-23,MilkRecording,2023-03-30,2018-05-22,4,207,23.7
2641,2023-11-20,MilkRecording,2023-03-30,2018-05-22,4,235,24.6
2641,2023-12-19,MilkRecording,2023-03-30,2018-05-22,4,264,23.4
2641,2024-01-22,MilkRecording,2023-03-30,2018-05-22,4,298,22.4
2642,2020-07-21,MilkRecording,2020-06-30,2018-05-25,1,21,28.5
2642,2020-08-18,MilkRecording,2020-06-30,2018-05-25,1,49,26.4
2642,2020-09-15,MilkRecording,2020-06-30,2018-05-25,1,77,34.8
2642,2020-10-14,MilkRecording,2020-06-30,2018-05-25,1,106,30.9
2642,2020-11-10,MilkRecording,2020-06-30,2018-05-25,1,133,30.1
2642,2020-12-08,MilkRecording,2020-06-30,2018-05-25,1,161,28.2
2642,2021-01-05,MilkRecording,2020-06-30,2018-05-25,1,189,26.6
2642,2021-02-02,MilkRecording,2020-06-30,2018-05-25,1,217,23.4
2642,2021-03-02,MilkRecording,2020-06-30,2018-05-25,1,245,21.6
2642,2021-03-30,MilkRecording,2020-06-30,2018-05-25,1,273,18.7
2642,2021-04-27,MilkRecording,2020-06-30,2018-05-25,1,301,12.3
2643,2021-07-20,MilkRecording,2021-07-10,2018-05-25,2,10,34
2643,2021-08-25,MilkRecording,2021-07-10,2018-05-25,2,46,42.5
2643,2021-09-22,MilkRecording,2021-07-10,2018-05-25,2,74,41.8
2643,2021-10-19,MilkRecording,2021-07-10,2018-05-25,2,101,39.7
2643,2021-11-16,MilkRecording,2021-07-10,2018-05-25,2,129,35.6
2643,2021-12-14,MilkRecording,2021-07-10,2018-05-25,2,157,29.4
2643,2022-01-11,MilkRecording,2021-07-10,2018-05-25,2,185,26.8
2643,2022-02-08,MilkRecording,2021-07-10,2018-05-25,2,213,27
2643,2022-03-08,MilkRecording,2021-07-10,2018-05-25,2,241,23.6
2643,2022-04-05,MilkRecording,2021-07-10,2018-05-25,2,269,19.7
2649,2023-04-11,MilkRecording,2023-04-07,2018-06-27,4,4,23.5
2649,2023-05-09,MilkRecording,2023-04-07,2018-06-27,4,32,48.3
2649,2023-06-05,MilkRecording,2023-04-07,2018-06-27,4,59,52.4
2649,2023-07-03,MilkRecording,2023-04-07,2018-06-27,4,87,50
2649,2023-07-31,MilkRecording,2023-04-07,2018-06-27,4,115,34.6
2649,2023-08-28,MilkRecording,2023-04-07,2018-06-27,4,143,40.4
2649,2023-09-25,MilkRecording,2023-04-07,2018-06-27,4,171,36.6
2649,2023-10-23,MilkRecording,2023-04-07,2018-06-27,4,199,26.2
2649,2023-11-20,MilkRecording,2023-04-07,2018-06-27,4,227,32.7
2649,2023-12-19,MilkRecording,2023-04-07,2018-06-27,4,256,32.8
2649,2024-01-22,MilkRecording,2023-04-07,2018-06-27,4,290,30.1
2652,2022-05-15,MilkRecording,2022-05-03,2018-06-27,3,12,35
2652,2022-05-24,MilkRecording,2022-05-03,2018-06-27,3,21,43.2
2652,2022-06-21,MilkRecording,2022-05-03,2018-06-27,3,49,46.3
2652,2022-07-19,MilkRecording,2022-05-03,2018-06-27,3,77,41.7
2652,2022-07-28,MilkRecording,2022-05-03,2018-06-27,3,86,41.1
2652,2022-08-23,MilkRecording,2022-05-03,2018-06-27,3,112,40.4
2652,2022-09-20,MilkRecording,2022-05-03,2018-06-27,3,140,38.7
2652,2022-10-18,MilkRecording,2022-05-03,2018-06-27,3,168,39
2652,2022-10-23,MilkRecording,2022-05-03,2018-06-27,3,173,38.9
2652,2022-11-21,MilkRecording,2022-05-03,2018-06-27,3,202,34.6
2652,2022-12-18,MilkRecording,2022-05-03,2018-06-27,3,229,37.9
2652,2023-01-15,MilkRecording,2022-05-03,2018-06-27,3,257,34.5
2652,2023-02-13,MilkRecording,2022-05-03,2018-06-27,3,286,32
2654,2020-07-21,MilkRecording,2020-07-04,2018-08-05,1,17,24.9
2654,2020-08-18,MilkRecording,2020-07-04,2018-08-05,1,45,33.5
2654,2020-09-15,MilkRecording,2020-07-04,2018-08-05,1,73,33.8
2654,2020-10-14,MilkRecording,2020-07-04,2018-08-05,1,102,31.4
2654,2020-11-10,MilkRecording,2020-07-04,2018-08-05,1,129,31.7
2654,2020-12-08,MilkRecording,2020-07-04,2018-08-05,1,157,30.7
2654,2021-01-05,MilkRecording,2020-07-04,2018-08-05,1,185,30.2
2654,2021-02-02,MilkRecording,2020-07-04,2018-08-05,1,213,29.6
2654,2021-03-02,MilkRecording,2020-07-04,2018-08-05,1,241,28.5
2654,2021-03-30,MilkRecording,2020-07-04,2018-08-05,1,269,26.6
2654,2021-04-27,MilkRecording,2020-07-04,2018-08-05,1,297,26.3
2661,2018-11-20,MilkRecording,2018-10-27,2016-01-22,1,24,33.2
2661,2018-12-18,MilkRecording,2018-10-27,2016-01-22,1,52,36.1
2661,2019-01-15,MilkRecording,2018-10-27,2016-01-22,1,80,37.4
2661,2019-02-12,MilkRecording,2018-10-27,2016-01-22,1,108,32.3
2661,2019-03-12,MilkRecording,2018-10-27,2016-01-22,1,136,36.1
2661,2019-04-09,MilkRecording,2018-10-27,2016-01-22,1,164,35.7
2661,2019-05-21,MilkRecording,2018-10-27,2016-01-22,1,206,31
2661,2019-06-18,MilkRecording,2018-10-27,2016-01-22,1,234,34.5
2661,2019-07-16,MilkRecording,2018-10-27,2016-01-22,1,262,37.3
2661,2019-08-13,MilkRecording,2018-10-27,2016-01-22,1,290,34.3
2663,2021-03-02,MilkRecording,2021-02-07,2016-01-22,3,23,50.1
2663,2021-03-30,MilkRecording,2021-02-07,2016-01-22,3,51,57.4
2663,2021-04-27,MilkRecording,2021-02-07,2016-01-22,3,79,49.5
2663,2021-05-25,MilkRecording,2021-02-07,2016-01-22,3,107,50.8
2663,2021-06-22,MilkRecording,2021-02-07,2016-01-22,3,135,43.7
2663,2021-07-20,MilkRecording,2021-02-07,2016-01-22,3,163,42.7
2663,2021-08-25,MilkRecording,2021-02-07,2016-01-22,3,199,39.2
2663,2021-09-22,MilkRecording,2021-02-07,2016-01-22,3,227,36.3
2663,2021-10-19,MilkRecording,2021-02-07,2016-01-22,3,254,36.5
2663,2021-11-16,MilkRecording,2021-02-07,2016-01-22,3,282,31.3
2671,2022-03-08,MilkRecording,2022-03-05,2019-01-20,2,3,20.4
2671,2022-04-05,MilkRecording,2022-03-05,2019-01-20,2,31,46.4
2671,2022-05-15,MilkRecording,2022-03-05,2019-01-20,2,71,42.8
2671,2022-05-24,MilkRecording,2022-03-05,2019-01-20,2,80,41.3
2671,2022-06-21,MilkRecording,2022-03-05,2019-01-20,2,108,39.4
2671,2022-07-19,MilkRecording,2022-03-05,2019-01-20,2,136,35.8
2671,2022-07-28,MilkRecording,2022-03-05,2019-01-20,2,145,36.5
2671,2022-08-23,MilkRecording,2022-03-05,2019-01-20,2,171,35.1
2671,2022-09-20,MilkRecording,2022-03-05,2019-01-20,2,199,35.2
2671,2022-10-18,MilkRecording,2022-03-05,2019-01-20,2,227,28.6
2671,2022-10-23,MilkRecording,2022-03-05,2019-01-20,2,232,29.3
2671,2022-11-21,MilkRecording,2022-03-05,2019-01-20,2,261,25.9
2671,2022-12-18,MilkRecording,2022-03-05,2019-01-20,2,288,21.9
2673,2021-08-25,MilkRecording,2021-07-30,2019-01-25,1,26,31.2
2673,2021-09-22,MilkRecording,2021-07-30,2019-01-25,1,54,37.6
2673,2021-10-19,MilkRecording,2021-07-30,2019-01-25,1,81,36.3
2673,2021-11-16,MilkRecording,2021-07-30,2019-01-25,1,109,35.2
2673,2021-12-14,MilkRecording,2021-07-30,2019-01-25,1,137,33.2
2673,2022-01-11,MilkRecording,2021-07-30,2019-01-25,1,165,31.1
2673,2022-02-08,MilkRecording,2021-07-30,2019-01-25,1,193,28.6
2673,2022-03-08,MilkRecording,2021-07-30,2019-01-25,1,221,31.8
2673,2022-04-05,MilkRecording,2021-07-30,2019-01-25,1,249,32.1
2673,2022-05-15,MilkRecording,2021-07-30,2019-01-25,1,289,32.8
2673,2022-05-24,MilkRecording,2021-07-30,2019-01-25,1,298,31.1
2674,2022-10-18,MilkRecording,2022-10-02,2019-01-25,2,16,47.1
2674,2022-10-23,MilkRecording,2022-10-02,2019-01-25,2,21,50.4
2674,2022-11-21,MilkRecording,2022-10-02,2019-01-25,2,50,51.5
2674,2022-12-18,MilkRecording,2022-10-02,2019-01-25,2,77,45.4
2674,2023-01-15,MilkRecording,2022-10-02,2019-01-25,2,105,40.4
2674,2023-02-13,MilkRecording,2022-10-02,2019-01-25,2,134,49.6
2674,2023-03-12,MilkRecording,2022-10-02,2019-01-25,2,161,47.7
2674,2023-04-11,MilkRecording,2022-10-02,2019-01-25,2,191,38.9
2674,2023-05-09,MilkRecording,2022-10-02,2019-01-25,2,219,43.1
2674,2023-06-05,MilkRecording,2022-10-02,2019-01-25,2,246,42.6
2674,2023-07-03,MilkRecording,2022-10-02,2019-01-25,2,274,40.6
2674,2023-07-31,MilkRecording,2022-10-02,2019-01-25,2,302,37.4
2677,2020-09-15,MilkRecording,2020-09-09,2016-08-29,2,6,16.2
2677,2020-10-14,MilkRecording,2020-09-09,2016-08-29,2,35,40.5
2677,2020-11-10,MilkRecording,2020-09-09,2016-08-29,2,62,44.4
2677,2020-12-08,MilkRecording,2020-09-09,2016-08-29,2,90,40.5
2677,2021-01-05,MilkRecording,2020-09-09,2016-08-29,2,118,43.4
2677,2021-02-02,MilkRecording,2020-09-09,2016-08-29,2,146,38.4
2677,2021-03-02,MilkRecording,2020-09-09,2016-08-29,2,174,37.4
2677,2021-03-30,MilkRecording,2020-09-09,2016-08-29,2,202,35.8
2677,2021-04-27,MilkRecording,2020-09-09,2016-08-29,2,230,32.9
2677,2021-05-25,MilkRecording,2020-09-09,2016-08-29,2,258,34
2677,2021-06-22,MilkRecording,2020-09-09,2016-08-29,2,286,32.4
2680,2020-09-15,MilkRecording,2020-09-01,2017-03-22,2,14,32.8
2680,2020-10-14,MilkRecording,2020-09-01,2017-03-22,2,43,39.2
2680,2020-11-10,MilkRecording,2020-09-01,2017-03-22,2,70,39.5
2680,2020-12-08,MilkRecording,2020-09-01,2017-03-22,2,98,36.8
2680,2021-01-05,MilkRecording,2020-09-01,2017-03-22,2,126,42.3
2680,2021-02-02,MilkRecording,2020-09-01,2017-03-22,2,154,28.6
2680,2021-03-02,MilkRecording,2020-09-01,2017-03-22,2,182,34
2680,2021-03-30,MilkRecording,2020-09-01,2017-03-22,2,210,32.6
2680,2021-04-27,MilkRecording,2020-09-01,2017-03-22,2,238,29.2
2680,2021-05-25,MilkRecording,2020-09-01,2017-03-22,2,266,26.1
2680,2021-06-22,MilkRecording,2020-09-01,2017-03-22,2,294,21.8
2681,2021-09-22,MilkRecording,2021-09-04,2017-03-22,3,18,45.1
2681,2021-10-19,MilkRecording,2021-09-04,2017-03-22,3,45,45.2
2681,2021-11-16,MilkRecording,2021-09-04,2017-03-22,3,73,43.5
2681,2021-12-14,MilkRecording,2021-09-04,2017-03-22,3,101,37.8
2681,2022-01-11,MilkRecording,2021-09-04,2017-03-22,3,129,33.5
2681,2022-02-08,MilkRecording,2021-09-04,2017-03-22,3,157,32.9
2681,2022-03-08,MilkRecording,2021-09-04,2017-03-22,3,185,30.8
2681,2022-04-05,MilkRecording,2021-09-04,2017-03-22,3,213,31.5
2681,2022-05-15,MilkRecording,2021-09-04,2017-03-22,3,253,32.6
2681,2022-05-24,MilkRecording,2021-09-04,2017-03-22,3,262,34.7
2681,2022-06-21,MilkRecording,2021-09-04,2017-03-22,3,290,32.3
2682,2023-03-12,MilkRecording,2023-03-02,2017-03-22,4,10,43.5
2682,2023-04-11,MilkRecording,2023-03-02,2017-03-22,4,40,52.5
2682,2023-05-09,MilkRecording,2023-03-02,2017-03-22,4,68,51.5
2682,2023-06-05,MilkRecording,2023-03-02,2017-03-22,4,95,47.4
2682,2023-07-03,MilkRecording,2023-03-02,2017-03-22,4,123,46.8
2682,2023-07-31,MilkRecording,2023-03-02,2017-03-22,4,151,41
2682,2023-08-28,MilkRecording,2023-03-02,2017-03-22,4,179,33
2682,2023-09-25,MilkRecording,2023-03-02,2017-03-22,4,207,33
2682,2023-10-23,MilkRecording,2023-03-02,2017-03-22,4,235,28
2682,2023-11-20,MilkRecording,2023-03-02,2017-03-22,4,263,25.7
2682,2023-12-19,MilkRecording,2023-03-02,2017-03-22,4,292,24.6
2683,2021-04-27,MilkRecording,2021-04-19,2019-04-01,1,8,19
2683,2021-05-25,MilkRecording,2021-04-19,2019-04-01,1,36,24.9
2683,2021-06-22,MilkRecording,2021-04-19,2019-04-01,1,64,29.3
2683,2021-07-20,MilkRecording,2021-04-19,2019-04-01,1,92,25.8
2683,2021-08-25,MilkRecording,2021-04-19,2019-04-01,1,128,19.2
2683,2021-09-22,MilkRecording,2021-04-19,2019-04-01,1,156,19.1
2683,2021-10-19,MilkRecording,2021-04-19,2019-04-01,1,183,18.4
2683,2021-11-16,MilkRecording,2021-04-19,2019-04-01,1,211,16.7
2683,2021-12-14,MilkRecording,2021-04-19,2019-04-01,1,239,19
2683,2022-01-11,MilkRecording,2021-04-19,2019-04-01,1,267,16.5
2683,2022-02-08,MilkRecording,2021-04-19,2019-04-01,1,295,16.2
2685,2021-01-05,MilkRecording,2020-12-24,2017-09-01,2,12,29.1
2685,2021-02-02,MilkRecording,2020-12-24,2017-09-01,2,40,39
2685,2021-03-02,MilkRecording,2020-12-24,2017-09-01,2,68,40.1
2685,2021-03-30,MilkRecording,2020-12-24,2017-09-01,2,96,38.8
2685,2021-04-27,MilkRecording,2020-12-24,2017-09-01,2,124,34.8
2685,2021-05-25,MilkRecording,2020-12-24,2017-09-01,2,152,31.1
2685,2021-06-22,MilkRecording,2020-12-24,2017-09-01,2,180,27.8
2685,2021-07-20,MilkRecording,2020-12-24,2017-09-01,2,208,31.8
2685,2021-08-25,MilkRecording,2020-12-24,2017-09-01,2,244,25.8
2685,2021-09-22,MilkRecording,2020-12-24,2017-09-01,2,272,22.9
2685,2021-10-19,MilkRecording,2020-12-24,2017-09-01,2,299,19.6
2690,2020-08-18,MilkRecording,2020-07-27,2017-09-20,2,22,47.4
2690,2020-09-15,MilkRecording,2020-07-27,2017-09-20,2,50,50.5
2690,2020-10-14,MilkRecording,2020-07-27,2017-09-20,2,79,47.7
2690,2020-11-10,MilkRecording,2020-07-27,2017-09-20,2,106,48.2
2690,2020-12-08,MilkRecording,2020-07-27,2017-09-20,2,134,45.3
2690,2021-01-05,MilkRecording,2020-07-27,2017-09-20,2,162,40.3
2690,2021-02-02,MilkRecording,2020-07-27,2017-09-20,2,190,30.9
2690,2021-03-02,MilkRecording,2020-07-27,2017-09-20,2,218,35
2690,2021-03-30,MilkRecording,2020-07-27,2017-09-20,2,246,32.1
2690,2021-04-27,MilkRecording,2020-07-27,2017-09-20,2,274,32.7
2690,2021-05-25,MilkRecording,2020-07-27,2017-09-20,2,302,34.9
2692,2022-11-21,MilkRecording,2022-11-02,2017-09-20,4,19,46.1
2692,2022-12-18,MilkRecording,2022-11-02,2017-09-20,4,46,54.5
2692,2023-01-15,MilkRecording,2022-11-02,2017-09-20,4,74,55.5
2692,2023-02-13,MilkRecording,2022-11-02,2017-09-20,4,103,48.4
2692,2023-03-12,MilkRecording,2022-11-02,2017-09-20,4,130,48.9
2692,2023-04-11,MilkRecording,2022-11-02,2017-09-20,4,160,40.1
2692,2023-05-09,MilkRecording,2022-11-02,2017-09-20,4,188,40.1
2692,2023-06-05,MilkRecording,2022-11-02,2017-09-20,4,215,38.4
2692,2023-07-03,MilkRecording,2022-11-02,2017-09-20,4,243,32.2
2692,2023-07-31,MilkRecording,2022-11-02,2017-09-20,4,271,32.6
2692,2023-08-28,MilkRecording,2022-11-02,2017-09-20,4,299,27.4
2695,2020-08-18,MilkRecording,2020-08-03,2017-09-01,2,15,37.8
2695,2020-09-15,MilkRecording,2020-08-03,2017-09-01,2,43,39.7
2695,2020-10-14,MilkRecording,2020-08-03,2017-09-01,2,72,44.5
2695,2020-11-10,MilkRecording,2020-08-03,2017-09-01,2,99,38.7
2695,2020-12-08,MilkRecording,2020-08-03,2017-09-01,2,127,38.7
2695,2021-01-05,MilkRecording,2020-08-03,2017-09-01,2,155,38.9
2695,2021-02-02,MilkRecording,2020-08-03,2017-09-01,2,183,38.1
2695,2021-03-02,MilkRecording,2020-08-03,2017-09-01,2,211,33.5
2695,2021-03-30,MilkRecording,2020-08-03,2017-09-01,2,239,32.8
2695,2021-04-27,MilkRecording,2020-08-03,2017-09-01,2,267,29
2695,2021-05-25,MilkRecording,2020-08-03,2017-09-01,2,295,29.3
2697,2022-08-23,MilkRecording,2022-08-06,2017-09-01,4,17,45.2
2697,2022-09-20,MilkRecording,2022-08-06,2017-09-01,4,45,49.7
2697,2022-10-18,MilkRecording,2022-08-06,2017-09-01,4,73,43.3
2697,2022-10-23,MilkRecording,2022-08-06,2017-09-01,4,78,45.9
2697,2022-11-21,MilkRecording,2022-08-06,2017-09-01,4,107,43.6
2697,2022-12-18,MilkRecording,2022-08-06,2017-09-01,4,134,41.9
2697,2023-01-15,MilkRecording,2022-08-06,2017-09-01,4,162,42.1
2697,2023-02-13,MilkRecording,2022-08-06,2017-09-01,4,191,38.2
2697,2023-03-12,MilkRecording,2022-08-06,2017-09-01,4,218,31.6
2697,2023-04-11,MilkRecording,2022-08-06,2017-09-01,4,248,26.4
2697,2023-05-09,MilkRecording,2022-08-06,2017-09-01,4,276,24.6
2697,2023-06-05,MilkRecording,2022-08-06,2017-09-01,4,303,21.3
2699,2021-04-27,MilkRecording,2021-04-14,2019-04-25,1,13,36.9
2699,2021-05-25,MilkRecording,2021-04-14,2019-04-25,1,41,41.4
